activity_id,deal_id,user_id,activity_type,kpi_name,is_done,activity_at
797161,447156,1036,meeting,Sales Call 1,t,2024-05-10 15:32:39
797180,399334,323,meeting,Sales Call 1,f,2024-07-21 20:35:29
797383,626901,1205,follow_up,Follow Up Call,f,2024-04-17 00:31:09
797495,662233,984,meeting,Sales Call 1,f,2024-07-01 19:55:52
797559,986000,762,sc_2,Sales Call 2,t,2024-03-25 13:15:58
797571,581715,747,meeting,Sales Call 1,f,2024-01-21 18:54:34
797579,702429,1775,follow_up,Follow Up Call,f,2024-03-05 07:16:59
797668,605130,275,follow_up,Follow Up Call,f,2024-08-19 02:43:40
797791,269761,703,meeting,Sales Call 1,t,2024-07-22 16:24:12
797912,702887,476,follow_up,Follow Up Call,f,2024-03-10 03:32:26
798033,692362,968,after_close_call,After Close Call,t,2024-05-19 23:55:23
798071,730875,374,sc_2,Sales Call 2,f,2024-02-07 16:01:21
798157,169858,694,meeting,Sales Call 1,t,2024-07-12 20:14:26
798239,825387,731,follow_up,Follow Up Call,f,2024-04-16 08:58:40
798510,906314,969,after_close_call,After Close Call,t,2024-04-01 10:53:45
798930,668237,301,follow_up,Follow Up Call,t,2024-04-05 03:46:36
798972,749350,182,meeting,Sales Call 1,t,2024-01-04 07:18:41
799021,730475,1130,after_close_call,After Close Call,t,2024-03-17 22:10:52
799195,838251,1102,sc_2,Sales Call 2,t,2024-06-20 07:20:47
799586,459857,1690,follow_up,Follow Up Call,t,2024-05-02 22:45:24
799606,932270,648,after_close_call,After Close Call,t,2024-02-20 06:45:53
799763,130822,1133,after_close_call,After Close Call,f,2024-01-04 01:42:22
799803,456162,1185,after_close_call,After Close Call,t,2024-03-29 08:08:55
799829,615122,1671,after_close_call,After Close Call,t,2024-08-02 23:58:10
800075,885266,1565,follow_up,Follow Up Call,t,2024-02-06 12:28:26
800382,923021,1199,after_close_call,After Close Call,t,2024-07-25 11:29:25
800571,517520,1291,after_close_call,After Close Call,t,2024-05-28 12:42:33
800584,781831,1205,sc_2,Sales Call 2,f,2024-05-11 10:28:20
800723,984805,447,meeting,Sales Call 1,t,2024-05-19 05:04:06
800735,235186,1282,meeting,Sales Call 1,f,2024-02-09 02:17:37
800811,313281,1131,meeting,Sales Call 1,f,2024-04-28 18:49:00
800891,128749,10,sc_2,Sales Call 2,t,2024-01-22 18:22:54
801033,270516,153,meeting,Sales Call 1,f,2024-06-24 01:31:06
801657,164148,1743,after_close_call,After Close Call,t,2024-04-13 14:58:36
801825,370370,1154,after_close_call,After Close Call,t,2024-08-22 20:48:49
801836,237417,410,follow_up,Follow Up Call,t,2024-08-21 08:04:12
802029,467728,170,sc_2,Sales Call 2,t,2024-01-20 06:15:18
802044,787877,244,follow_up,Follow Up Call,t,2024-06-09 11:08:01
802456,976667,1300,after_close_call,After Close Call,t,2024-03-22 10:03:19
802941,985295,718,meeting,Sales Call 1,t,2024-04-27 18:55:18
802961,332788,1686,follow_up,Follow Up Call,t,2024-05-10 16:42:08
803107,317331,1780,sc_2,Sales Call 2,f,2024-07-17 02:05:10
803409,609506,659,after_close_call,After Close Call,f,2024-05-25 17:33:54
803513,434260,1563,after_close_call,After Close Call,f,2024-06-17 20:36:01
803772,178055,1064,follow_up,Follow Up Call,t,2024-09-08 14:06:36
803947,607314,933,meeting,Sales Call 1,f,2024-07-23 14:15:51
803998,987977,762,after_close_call,After Close Call,f,2024-07-10 06:08:15
804046,161360,907,sc_2,Sales Call 2,f,2024-08-22 03:57:44
804072,582079,924,follow_up,Follow Up Call,t,2024-07-12 11:59:47
804210,319855,1578,sc_2,Sales Call 2,f,2024-01-10 06:38:34
804509,349767,1606,follow_up,Follow Up Call,t,2024-01-06 22:24:14
804769,228390,921,sc_2,Sales Call 2,f,2024-01-22 16:21:25
804878,968183,1571,meeting,Sales Call 1,f,2024-06-03 23:22:27
805025,656073,1626,meeting,Sales Call 1,t,2024-03-12 09:57:06
805075,342818,1457,sc_2,Sales Call 2,f,2024-06-18 08:31:12
805718,568576,137,follow_up,Follow Up Call,f,2024-07-10 14:07:43
805936,230545,1524,sc_2,Sales Call 2,f,2024-03-14 09:38:18
806098,922693,354,sc_2,Sales Call 2,f,2024-03-15 19:14:30
806443,967035,169,sc_2,Sales Call 2,t,2024-07-10 00:33:45
806478,630911,379,sc_2,Sales Call 2,f,2024-07-10 06:11:18
806593,991017,1661,follow_up,Follow Up Call,t,2024-04-23 02:55:47
806733,716433,1454,follow_up,Follow Up Call,t,2024-03-13 19:45:51
806949,747497,218,after_close_call,After Close Call,t,2024-02-17 15:09:23
807068,285545,499,after_close_call,After Close Call,f,2024-02-22 00:28:08
807126,163384,1392,follow_up,Follow Up Call,f,2024-03-18 03:05:04
807335,311734,1719,meeting,Sales Call 1,t,2024-06-18 22:23:07
807438,328852,637,follow_up,Follow Up Call,t,2024-07-24 06:47:10
807906,694761,168,follow_up,Follow Up Call,f,2024-01-04 05:40:33
808088,161835,1377,follow_up,Follow Up Call,f,2024-07-18 07:54:37
808223,178156,243,meeting,Sales Call 1,f,2024-01-09 14:08:21
808473,612917,1536,follow_up,Follow Up Call,f,2024-06-21 12:13:28
808769,250522,1180,after_close_call,After Close Call,t,2024-03-28 02:52:33
808953,581180,897,sc_2,Sales Call 2,f,2024-07-06 02:42:45
808955,571025,719,follow_up,Follow Up Call,t,2024-05-27 00:46:18
809028,126121,1578,follow_up,Follow Up Call,t,2024-06-12 11:36:26
809067,454159,591,after_close_call,After Close Call,f,2024-04-24 03:35:40
809107,440010,738,sc_2,Sales Call 2,f,2024-03-31 07:50:08
809109,751026,1518,follow_up,Follow Up Call,t,2024-03-07 07:43:49
809369,864674,1616,meeting,Sales Call 1,f,2024-07-06 05:57:39
809456,620219,83,follow_up,Follow Up Call,f,2024-05-11 03:43:22
809636,830761,1013,after_close_call,After Close Call,t,2024-02-02 07:38:11
809700,130960,536,meeting,Sales Call 1,f,2024-06-17 07:11:46
809777,508881,1063,follow_up,Follow Up Call,t,2024-03-26 01:01:40
809800,706937,469,meeting,Sales Call 1,f,2024-08-20 14:21:54
810391,421634,1644,follow_up,Follow Up Call,t,2024-08-16 09:27:37
810397,640287,1308,meeting,Sales Call 1,f,2024-06-11 00:14:11
810538,938651,1440,sc_2,Sales Call 2,f,2024-03-07 04:54:10
810565,699596,463,meeting,Sales Call 1,f,2024-05-02 14:19:55
810777,955902,663,follow_up,Follow Up Call,t,2024-02-17 00:41:46
811207,691243,635,follow_up,Follow Up Call,t,2024-01-06 12:33:18
811235,508000,968,after_close_call,After Close Call,f,2024-05-26 18:07:19
811345,123627,1216,meeting,Sales Call 1,t,2024-02-25 06:56:53
811578,919630,98,after_close_call,After Close Call,f,2024-06-30 00:45:08
811862,803116,375,after_close_call,After Close Call,t,2024-06-25 18:47:19
811871,442595,28,sc_2,Sales Call 2,f,2024-09-11 14:00:16
812054,376446,1039,sc_2,Sales Call 2,t,2024-05-06 02:04:28
812251,520800,691,meeting,Sales Call 1,f,2024-07-16 14:29:00
812324,451663,1524,after_close_call,After Close Call,f,2024-08-29 20:41:20
812592,861184,449,after_close_call,After Close Call,t,2024-07-17 08:26:12
813101,307390,1778,meeting,Sales Call 1,t,2024-05-16 17:01:48
813107,219852,977,follow_up,Follow Up Call,f,2024-08-04 19:53:29
813359,564144,1035,meeting,Sales Call 1,f,2024-07-27 09:03:56
813833,224538,917,meeting,Sales Call 1,f,2024-02-05 03:06:17
813883,758528,491,meeting,Sales Call 1,t,2024-09-01 07:49:26
813890,895410,95,after_close_call,After Close Call,f,2024-01-21 02:24:05
814114,783486,271,after_close_call,After Close Call,f,2024-09-01 00:54:25
814157,488790,638,meeting,Sales Call 1,f,2024-09-01 19:41:14
814312,188043,1076,follow_up,Follow Up Call,f,2024-06-15 10:26:32
814353,120558,1415,meeting,Sales Call 1,f,2024-03-19 06:07:48
814451,350660,1265,after_close_call,After Close Call,t,2024-08-27 11:26:08
814462,579881,893,after_close_call,After Close Call,t,2024-02-23 07:00:11
814520,158851,821,meeting,Sales Call 1,f,2024-09-13 06:29:52
814571,593305,356,meeting,Sales Call 1,f,2024-07-30 00:59:48
814792,243431,627,after_close_call,After Close Call,t,2024-05-23 03:21:45
814867,712913,472,after_close_call,After Close Call,t,2024-06-17 15:12:33
815013,661858,1625,sc_2,Sales Call 2,f,2024-07-15 02:39:51
815459,897068,1069,follow_up,Follow Up Call,f,2024-01-09 03:16:06
815741,331116,1509,after_close_call,After Close Call,f,2024-03-23 09:56:56
815874,633781,5,after_close_call,After Close Call,f,2024-06-29 18:29:13
816361,543634,532,meeting,Sales Call 1,t,2024-08-12 14:19:14
816418,395886,137,follow_up,Follow Up Call,f,2024-02-02 00:35:08
816837,375430,1391,sc_2,Sales Call 2,f,2024-05-14 02:16:51
816844,972157,345,after_close_call,After Close Call,f,2024-02-17 01:14:25
817032,490136,1677,sc_2,Sales Call 2,f,2024-05-26 08:52:13
817035,181554,538,after_close_call,After Close Call,f,2024-07-25 04:07:11
817167,210889,1304,sc_2,Sales Call 2,t,2024-08-02 22:20:27
817552,303482,172,meeting,Sales Call 1,f,2024-04-29 11:13:18
817685,273370,1048,sc_2,Sales Call 2,f,2024-08-16 07:57:13
817766,378512,252,sc_2,Sales Call 2,f,2024-05-27 11:32:48
817939,986078,737,meeting,Sales Call 1,t,2024-05-29 15:36:28
818070,885730,1427,meeting,Sales Call 1,f,2024-05-02 01:20:00
818214,353111,1316,follow_up,Follow Up Call,t,2024-03-30 21:49:03
818302,567850,313,sc_2,Sales Call 2,f,2024-08-28 17:28:33
818436,911249,134,meeting,Sales Call 1,f,2024-08-22 14:59:33
818520,158213,435,sc_2,Sales Call 2,f,2024-01-23 14:40:26
818588,875368,432,meeting,Sales Call 1,f,2024-06-02 12:15:50
818588,854306,1633,sc_2,Sales Call 2,f,2024-04-10 22:12:25
818717,816056,1467,meeting,Sales Call 1,f,2024-01-23 23:09:17
818743,117776,1543,meeting,Sales Call 1,f,2024-08-05 14:40:57
818839,978382,190,follow_up,Follow Up Call,t,2024-08-07 14:08:52
818846,544231,1669,sc_2,Sales Call 2,t,2024-05-22 03:36:14
819676,504662,1023,after_close_call,After Close Call,t,2024-01-16 04:03:55
819842,142785,132,meeting,Sales Call 1,f,2024-08-18 16:00:30
819910,174127,1434,sc_2,Sales Call 2,f,2024-01-05 08:23:11
820141,942799,376,meeting,Sales Call 1,t,2024-02-17 17:01:39
820551,127816,843,sc_2,Sales Call 2,f,2024-03-28 11:05:25
820621,148702,153,follow_up,Follow Up Call,t,2024-05-24 16:41:57
820919,867599,1351,meeting,Sales Call 1,f,2024-09-06 16:26:01
820971,398892,44,after_close_call,After Close Call,f,2024-02-16 12:17:51
821019,946678,406,follow_up,Follow Up Call,t,2024-05-28 07:02:27
821134,926520,171,meeting,Sales Call 1,t,2024-07-13 21:06:08
821202,359571,1080,after_close_call,After Close Call,f,2024-04-14 02:43:30
821365,575297,633,after_close_call,After Close Call,t,2024-02-26 14:44:10
821491,451844,1085,meeting,Sales Call 1,f,2024-04-23 11:44:40
821899,588771,659,meeting,Sales Call 1,t,2024-05-07 08:23:06
822592,821997,882,meeting,Sales Call 1,f,2024-03-11 03:08:41
822861,564971,1403,sc_2,Sales Call 2,t,2024-03-08 12:37:37
823708,471918,438,meeting,Sales Call 1,f,2024-04-03 00:52:14
823853,678453,1032,meeting,Sales Call 1,f,2024-06-16 05:05:52
823862,533313,243,meeting,Sales Call 1,f,2024-07-08 21:41:26
823879,465219,1440,after_close_call,After Close Call,t,2024-04-12 21:31:36
823915,176535,840,meeting,Sales Call 1,t,2024-02-03 01:35:13
824328,232005,982,meeting,Sales Call 1,t,2024-02-16 07:43:52
824350,868251,1767,follow_up,Follow Up Call,f,2024-03-07 10:50:48
824473,880529,673,after_close_call,After Close Call,f,2024-04-26 22:19:24
824679,505188,813,sc_2,Sales Call 2,t,2024-01-28 19:36:18
824988,560072,1650,after_close_call,After Close Call,f,2024-05-29 16:46:32
825235,698441,977,meeting,Sales Call 1,f,2024-07-24 12:48:32
825462,777796,1045,follow_up,Follow Up Call,t,2024-07-23 00:46:34
825532,740821,89,after_close_call,After Close Call,f,2024-07-09 20:25:39
825759,280689,195,after_close_call,After Close Call,t,2024-01-05 17:41:51
826733,520178,1226,meeting,Sales Call 1,t,2024-06-12 02:40:20
826936,917524,569,sc_2,Sales Call 2,f,2024-06-02 11:26:37
826975,508267,381,sc_2,Sales Call 2,t,2024-01-14 15:53:59
827029,227290,1507,after_close_call,After Close Call,t,2024-03-09 08:48:44
827104,117607,222,meeting,Sales Call 1,t,2024-05-31 21:00:01
827133,494587,1621,sc_2,Sales Call 2,f,2024-02-22 08:15:24
827288,694944,403,sc_2,Sales Call 2,t,2024-01-14 18:48:31
827538,984311,1227,sc_2,Sales Call 2,f,2024-06-27 14:48:33
827667,480678,310,sc_2,Sales Call 2,t,2024-09-04 00:39:58
827724,257674,79,after_close_call,After Close Call,f,2024-02-17 10:33:53
827756,884541,1766,meeting,Sales Call 1,f,2024-05-25 03:25:04
827759,135357,1516,follow_up,Follow Up Call,f,2024-01-23 00:31:29
827787,358409,19,follow_up,Follow Up Call,t,2024-08-21 14:49:49
828114,837731,452,sc_2,Sales Call 2,t,2024-06-07 01:01:24
828342,437381,608,sc_2,Sales Call 2,f,2024-06-15 06:19:06
828420,703407,333,follow_up,Follow Up Call,f,2024-08-17 04:57:29
829034,920858,202,after_close_call,After Close Call,f,2024-03-08 06:36:56
829167,833843,690,follow_up,Follow Up Call,t,2024-01-02 18:51:42
829488,597493,429,follow_up,Follow Up Call,t,2024-01-22 18:35:41
829521,582283,807,meeting,Sales Call 1,f,2024-04-10 23:53:58
829530,648499,1630,follow_up,Follow Up Call,t,2024-07-02 09:18:06
829531,335634,1089,sc_2,Sales Call 2,t,2024-03-09 07:38:24
829565,306627,788,meeting,Sales Call 1,f,2024-03-19 08:18:47
829986,678801,1139,follow_up,Follow Up Call,t,2024-07-30 09:34:56
830039,104109,1126,sc_2,Sales Call 2,t,2024-06-19 13:51:44
830087,801600,1051,after_close_call,After Close Call,t,2024-06-11 11:17:28
830204,746382,615,follow_up,Follow Up Call,t,2024-03-29 14:44:03
830468,680774,1766,meeting,Sales Call 1,f,2024-01-25 21:34:44
830925,316784,393,follow_up,Follow Up Call,f,2024-05-30 08:34:19
830932,795523,459,follow_up,Follow Up Call,t,2024-04-27 02:27:58
831330,126124,911,sc_2,Sales Call 2,t,2024-01-30 01:15:31
831331,369459,1281,follow_up,Follow Up Call,t,2024-06-01 10:16:35
831495,672028,1551,meeting,Sales Call 1,t,2024-01-17 04:31:43
831659,777825,880,sc_2,Sales Call 2,t,2024-08-09 11:21:47
832066,553524,925,after_close_call,After Close Call,f,2024-05-12 07:58:03
832230,390383,714,after_close_call,After Close Call,f,2024-01-01 19:23:50
832510,781018,185,follow_up,Follow Up Call,t,2024-05-22 19:27:52
832779,394412,150,after_close_call,After Close Call,f,2024-04-01 07:25:19
832791,579761,43,follow_up,Follow Up Call,f,2024-05-23 04:22:37
833192,857103,374,after_close_call,After Close Call,f,2024-01-10 09:23:24
833640,170677,1070,meeting,Sales Call 1,f,2024-04-28 16:20:11
833763,971211,427,follow_up,Follow Up Call,t,2024-07-23 22:40:34
834305,221661,1057,after_close_call,After Close Call,t,2024-07-03 21:52:13
834483,694039,995,follow_up,Follow Up Call,f,2024-03-23 03:06:36
834490,402606,1136,after_close_call,After Close Call,t,2024-07-25 01:54:21
834512,957164,1503,sc_2,Sales Call 2,t,2024-02-14 21:40:51
834784,125038,764,follow_up,Follow Up Call,t,2024-01-31 10:21:33
835090,116834,994,follow_up,Follow Up Call,f,2024-06-15 22:26:14
835226,486050,392,after_close_call,After Close Call,f,2024-09-01 16:57:48
835226,918234,1607,meeting,Sales Call 1,t,2024-04-11 11:39:20
835685,985877,867,sc_2,Sales Call 2,f,2024-06-05 07:49:24
835772,910520,933,sc_2,Sales Call 2,f,2024-07-10 15:30:37
836208,328664,445,meeting,Sales Call 1,t,2024-07-23 07:53:58
836214,799466,1010,meeting,Sales Call 1,t,2024-08-25 14:39:20
836334,779799,1267,sc_2,Sales Call 2,t,2024-08-09 04:46:12
837266,415876,966,meeting,Sales Call 1,t,2024-01-27 18:21:09
837354,581704,413,sc_2,Sales Call 2,f,2024-05-21 19:16:35
837397,874792,1372,follow_up,Follow Up Call,t,2024-02-03 14:27:03
837467,503227,1132,after_close_call,After Close Call,t,2024-05-29 18:51:38
837504,620349,583,follow_up,Follow Up Call,f,2024-07-25 23:46:09
837709,525158,838,meeting,Sales Call 1,t,2024-02-04 12:09:38
837765,567853,1074,follow_up,Follow Up Call,t,2024-03-05 22:21:38
837979,600672,1009,follow_up,Follow Up Call,t,2024-02-13 07:09:42
838370,896419,578,sc_2,Sales Call 2,t,2024-05-26 11:40:42
838581,694647,827,meeting,Sales Call 1,t,2024-06-27 01:06:42
838688,756564,23,after_close_call,After Close Call,f,2024-07-05 11:32:47
838828,201161,480,after_close_call,After Close Call,f,2024-08-11 04:23:17
838942,956840,1045,sc_2,Sales Call 2,f,2024-06-16 21:54:35
839123,875956,77,follow_up,Follow Up Call,f,2024-02-26 22:49:52
839969,154156,1653,sc_2,Sales Call 2,f,2024-04-30 21:11:59
840054,295904,92,after_close_call,After Close Call,f,2024-08-31 12:56:12
840079,595747,1046,meeting,Sales Call 1,f,2024-04-12 00:07:28
840158,282017,1140,meeting,Sales Call 1,t,2024-03-30 09:36:28
840226,534540,858,after_close_call,After Close Call,f,2024-07-08 11:18:14
840871,825001,418,after_close_call,After Close Call,t,2024-05-20 09:27:37
840920,349573,286,follow_up,Follow Up Call,f,2024-07-25 03:51:21
841218,431790,5,sc_2,Sales Call 2,t,2024-02-22 14:14:04
841246,586818,650,meeting,Sales Call 1,f,2024-02-03 07:55:45
841563,425633,145,meeting,Sales Call 1,f,2024-04-13 15:15:38
841584,523836,194,follow_up,Follow Up Call,f,2024-08-02 06:41:23
841761,701080,820,meeting,Sales Call 1,t,2024-03-24 02:19:16
841808,807472,681,follow_up,Follow Up Call,f,2024-07-23 03:46:52
841846,514400,576,follow_up,Follow Up Call,t,2024-03-26 08:46:12
841848,617091,1451,meeting,Sales Call 1,t,2024-08-14 05:38:11
841948,977622,82,follow_up,Follow Up Call,t,2024-08-05 02:07:15
842009,489610,1000,follow_up,Follow Up Call,f,2024-01-14 09:00:27
842354,968970,97,after_close_call,After Close Call,t,2024-06-03 08:09:01
842663,542554,1369,meeting,Sales Call 1,t,2024-04-22 16:05:49
842771,817270,145,sc_2,Sales Call 2,f,2024-05-28 21:53:13
842959,795757,592,follow_up,Follow Up Call,f,2024-02-01 20:48:01
843030,615206,1594,follow_up,Follow Up Call,f,2024-08-10 04:20:10
843035,169188,218,meeting,Sales Call 1,t,2024-01-01 10:52:54
843304,905565,1286,sc_2,Sales Call 2,t,2024-03-12 15:53:19
843452,698752,28,follow_up,Follow Up Call,t,2024-04-05 07:49:30
843496,662954,416,sc_2,Sales Call 2,t,2024-06-08 18:51:00
843942,293779,488,meeting,Sales Call 1,f,2024-04-28 05:13:10
843944,124654,918,follow_up,Follow Up Call,t,2024-07-15 05:52:44
844189,503603,323,meeting,Sales Call 1,t,2024-03-24 00:07:11
844368,280656,1244,sc_2,Sales Call 2,f,2024-06-03 02:09:58
844512,738599,1364,sc_2,Sales Call 2,f,2024-05-07 23:45:52
844648,363904,1218,after_close_call,After Close Call,f,2024-05-02 07:31:06
844760,337093,1712,meeting,Sales Call 1,f,2024-08-18 18:55:17
844870,194115,1639,follow_up,Follow Up Call,t,2024-02-06 04:18:41
845133,646926,41,meeting,Sales Call 1,f,2024-02-29 05:55:44
845518,991172,1545,follow_up,Follow Up Call,t,2024-02-27 15:53:34
845627,394036,1711,sc_2,Sales Call 2,f,2024-03-18 01:29:47
845660,258191,89,follow_up,Follow Up Call,f,2024-08-08 00:26:24
845798,119499,1675,after_close_call,After Close Call,t,2024-06-29 09:40:41
845868,521938,1499,sc_2,Sales Call 2,t,2024-07-04 12:51:03
845992,601898,1059,follow_up,Follow Up Call,t,2024-05-01 20:56:27
846380,777390,19,follow_up,Follow Up Call,f,2024-07-26 13:55:59
846825,491381,1461,follow_up,Follow Up Call,f,2024-04-21 07:41:54
846876,130965,1427,sc_2,Sales Call 2,f,2024-07-21 02:09:19
846903,362177,40,after_close_call,After Close Call,t,2024-01-15 11:45:06
847220,663308,280,sc_2,Sales Call 2,t,2024-09-06 18:43:55
847433,507934,176,follow_up,Follow Up Call,t,2024-04-05 11:23:11
847614,596289,828,after_close_call,After Close Call,t,2024-01-18 21:57:59
847818,706897,424,after_close_call,After Close Call,t,2024-06-28 17:01:01
848233,328602,212,meeting,Sales Call 1,f,2024-03-21 07:16:03
848377,146006,549,after_close_call,After Close Call,f,2024-01-27 03:53:06
848393,282168,676,after_close_call,After Close Call,f,2024-05-30 01:49:18
848416,101424,1403,follow_up,Follow Up Call,t,2024-05-24 12:19:42
848595,186857,622,sc_2,Sales Call 2,f,2024-03-21 13:58:26
849005,333490,1597,sc_2,Sales Call 2,t,2024-01-23 00:47:13
849055,969728,1544,follow_up,Follow Up Call,f,2024-05-21 23:50:51
849147,770616,27,sc_2,Sales Call 2,f,2024-02-26 17:28:55
849660,927121,508,meeting,Sales Call 1,f,2024-04-24 07:57:09
849876,794195,1375,sc_2,Sales Call 2,t,2024-05-16 04:26:32
850160,497705,1396,after_close_call,After Close Call,f,2024-02-19 21:33:17
850537,574412,581,follow_up,Follow Up Call,f,2024-07-02 18:32:12
850573,404458,127,sc_2,Sales Call 2,f,2024-07-15 08:47:33
850618,836198,503,meeting,Sales Call 1,f,2024-07-01 07:51:08
850674,995092,480,follow_up,Follow Up Call,t,2024-03-12 06:42:48
851025,468625,1669,after_close_call,After Close Call,f,2024-05-02 00:17:57
851091,379655,1036,sc_2,Sales Call 2,t,2024-05-28 22:42:05
851199,764999,1610,follow_up,Follow Up Call,f,2024-04-28 02:23:21
851765,891347,1644,after_close_call,After Close Call,f,2024-03-10 07:18:20
852280,311972,1187,after_close_call,After Close Call,t,2024-02-26 03:05:00
852349,191741,1154,sc_2,Sales Call 2,t,2024-08-09 15:28:48
852514,529132,612,after_close_call,After Close Call,t,2024-08-20 12:19:39
852680,239665,1532,meeting,Sales Call 1,f,2024-06-11 10:04:52
852929,504829,1243,after_close_call,After Close Call,t,2024-01-03 11:17:51
853133,793560,554,sc_2,Sales Call 2,f,2024-07-28 02:58:12
853244,308015,834,after_close_call,After Close Call,t,2024-01-10 00:23:33
853267,181737,1663,follow_up,Follow Up Call,t,2024-06-16 12:03:00
853435,931954,65,after_close_call,After Close Call,f,2024-06-29 00:00:25
853619,356615,1455,meeting,Sales Call 1,f,2024-07-19 14:14:26
853709,226910,1346,after_close_call,After Close Call,t,2024-04-28 05:49:53
854039,748669,901,meeting,Sales Call 1,t,2024-08-17 03:45:22
854199,816239,59,follow_up,Follow Up Call,f,2024-05-06 23:13:00
854531,480577,381,after_close_call,After Close Call,t,2024-04-22 16:12:37
854649,826463,1204,after_close_call,After Close Call,f,2024-03-03 22:07:47
854722,499325,1684,after_close_call,After Close Call,t,2024-05-06 19:02:32
854987,354523,960,sc_2,Sales Call 2,t,2024-03-09 17:27:36
855199,686583,1220,meeting,Sales Call 1,t,2024-05-22 18:00:22
855494,380977,1520,follow_up,Follow Up Call,t,2024-06-29 16:23:31
855539,622667,818,sc_2,Sales Call 2,f,2024-05-29 07:30:38
855539,560352,381,after_close_call,After Close Call,t,2024-01-05 15:09:33
855660,939728,1338,sc_2,Sales Call 2,t,2024-02-12 10:58:12
855686,163390,392,meeting,Sales Call 1,t,2024-07-24 02:53:36
856052,163959,1588,after_close_call,After Close Call,t,2024-07-20 13:52:07
856281,828903,719,meeting,Sales Call 1,t,2024-04-06 12:01:32
856636,647253,1036,follow_up,Follow Up Call,f,2024-08-05 03:50:36
858199,868983,958,sc_2,Sales Call 2,f,2024-06-18 16:05:31
858254,730168,1239,after_close_call,After Close Call,t,2024-05-25 12:54:06
858312,230664,1610,after_close_call,After Close Call,f,2024-04-20 05:51:58
858370,790869,333,meeting,Sales Call 1,f,2024-04-13 19:51:51
858612,224902,502,sc_2,Sales Call 2,t,2024-01-24 18:25:16
858651,397998,664,meeting,Sales Call 1,t,2024-01-08 10:04:19
858696,225311,1210,follow_up,Follow Up Call,f,2024-05-31 08:02:00
859042,425628,1682,after_close_call,After Close Call,t,2024-08-09 14:11:28
859056,321171,591,meeting,Sales Call 1,t,2024-09-12 08:43:48
859490,663844,1330,follow_up,Follow Up Call,f,2024-05-04 13:07:43
859729,979620,776,sc_2,Sales Call 2,f,2024-05-19 13:40:08
859893,356108,209,meeting,Sales Call 1,t,2024-04-17 16:00:56
859983,989097,915,follow_up,Follow Up Call,t,2024-02-07 09:41:07
860144,231481,269,follow_up,Follow Up Call,f,2024-02-23 15:04:07
860520,687792,787,after_close_call,After Close Call,f,2024-03-09 07:15:21
860704,492751,318,sc_2,Sales Call 2,t,2024-09-07 09:08:59
860780,932209,579,after_close_call,After Close Call,f,2024-09-10 12:19:31
860883,622852,1721,after_close_call,After Close Call,t,2024-01-04 05:41:07
860930,123947,134,sc_2,Sales Call 2,t,2024-06-14 04:42:24
861015,688674,121,after_close_call,After Close Call,t,2024-07-05 21:42:38
861304,337148,1099,follow_up,Follow Up Call,t,2024-07-14 17:57:58
861598,180084,925,sc_2,Sales Call 2,f,2024-07-31 01:59:00
861637,460253,836,after_close_call,After Close Call,f,2024-01-13 06:52:52
861752,105315,1660,sc_2,Sales Call 2,f,2024-05-15 01:25:10
861801,323801,1046,sc_2,Sales Call 2,t,2024-04-27 00:12:08
861908,588852,301,sc_2,Sales Call 2,t,2024-09-08 03:42:12
862513,689901,403,sc_2,Sales Call 2,t,2024-02-09 17:49:08
862533,218803,395,after_close_call,After Close Call,t,2024-07-12 11:55:21
862687,512527,154,after_close_call,After Close Call,t,2024-05-18 01:32:32
863422,896737,1402,sc_2,Sales Call 2,t,2024-07-24 16:55:02
863560,461410,1606,sc_2,Sales Call 2,f,2024-09-10 10:26:44
863602,592424,1351,sc_2,Sales Call 2,f,2024-05-28 03:26:59
863731,333539,18,meeting,Sales Call 1,t,2024-02-10 23:03:39
863955,763989,1684,sc_2,Sales Call 2,t,2024-04-02 19:37:06
864154,260356,719,sc_2,Sales Call 2,t,2024-05-02 10:51:45
864353,973517,1013,after_close_call,After Close Call,t,2024-09-08 16:05:07
864425,527056,763,meeting,Sales Call 1,t,2024-08-31 21:36:47
864631,602034,1081,meeting,Sales Call 1,f,2024-06-24 10:22:31
864780,440844,1619,after_close_call,After Close Call,t,2024-07-17 09:04:46
865078,970333,1013,follow_up,Follow Up Call,f,2024-06-25 11:05:55
865187,526133,16,after_close_call,After Close Call,t,2024-04-06 18:43:26
865265,342014,73,meeting,Sales Call 1,f,2024-08-26 11:24:32
865282,992981,1152,after_close_call,After Close Call,t,2024-05-04 19:13:27
865356,983379,797,after_close_call,After Close Call,f,2024-08-18 00:51:33
865374,877699,1468,meeting,Sales Call 1,f,2024-07-30 16:29:14
865571,934425,503,after_close_call,After Close Call,f,2024-08-06 16:35:29
865680,833994,1264,sc_2,Sales Call 2,f,2024-03-25 21:18:36
865836,161548,449,meeting,Sales Call 1,t,2024-08-03 07:22:38
866077,306440,961,after_close_call,After Close Call,f,2024-04-13 10:14:06
866106,465376,1037,meeting,Sales Call 1,t,2024-04-24 10:55:11
866343,773695,1473,sc_2,Sales Call 2,t,2024-08-01 00:27:29
866591,487223,1528,after_close_call,After Close Call,f,2024-08-15 04:42:33
866803,536387,1051,follow_up,Follow Up Call,f,2024-06-01 15:14:20
867200,530269,343,sc_2,Sales Call 2,f,2024-03-06 13:04:47
